Date,rv5
2013-01-31,9.715141306739072e-06
2013-02-01,1.99051218007891e-05
2013-02-04,2.077683604787819e-05
2013-02-05,4.028491177593131e-05
2013-02-06,1.3318427761257332e-05
2013-02-07,4.453514594964272e-05
2013-02-08,5.06308131885183e-06
2013-02-11,4.664226672226222e-06
2013-02-12,8.688886006608767e-06
2013-02-13,1.646446648255447e-05
2013-02-14,1.7849621669531915e-05
2013-02-15,2.1677517103150314e-05
2013-02-19,6.075477946895428e-06
2013-02-20,2.2236351577937473e-05
2013-02-21,3.2022160093242576e-05
2013-02-22,8.905289357003588e-06
2013-02-25,0.00018593315447763888
2013-02-26,2.9567668605485724e-05
2013-02-27,7.79552282554612e-05
2013-02-28,2.5332672698054098e-05
2013-03-01,7.29802916992173e-05
2013-03-04,2.8345800763882456e-05
2013-03-05,3.5881307430665246e-05
2013-03-06,1.0270749865642582e-05
2013-03-07,2.6439342401457285e-06
2013-03-08,1.1274981065547302e-05
2013-03-11,1.2370178313815667e-05
2013-03-12,1.285763481752504e-05
2013-03-13,1.308249230867412e-05
2013-03-14,3.872925716215866e-06
2013-03-15,1.176548626190618e-05
2013-03-18,3.846958500726992e-05
2013-03-19,7.054658156406582e-05
2013-03-20,1.892950161547471e-05
2013-03-21,2.1040599846661144e-05
2013-03-22,9.721394429855406e-06
2013-03-25,6.785757905242127e-05
2013-03-26,7.737069880073503e-06
2013-03-27,3.0380644345337066e-05
2013-03-28,1.095293467998373e-05
2013-04-01,2.216377428556444e-05
2013-04-02,1.6570406221846954e-05
2013-04-03,5.2982695247752526e-05
2013-04-04,1.4635347477657787e-05
2013-04-05,8.016571375315086e-05
2013-04-08,2.7757864252692048e-05
2013-04-09,2.9470755525738737e-05
2013-04-10,2.726651543395978e-05
2013-04-11,1.9808694356576486e-05
2013-04-12,3.227098285179455e-05
2013-04-15,6.254554432779717e-05
2013-04-16,3.0104832979351248e-05
2013-04-17,0.00011569933152355159
2013-04-18,5.298461750474923e-05
2013-04-19,2.6788652602831487e-05
2013-04-22,5.3814232625892816e-05
2013-04-23,1.759529930779343e-05
2013-04-24,1.0390720935473399e-05
2013-04-25,3.13827172954699e-05
2013-04-26,1.219130622388074e-05
2013-04-29,2.106925247824448e-05
2013-04-30,2.175898454265481e-05
2013-05-01,1.8702171135562852e-05
2013-05-02,1.5966048893674715e-05
2013-05-03,4.1771137770794526e-05
2013-05-06,4.490128376173936e-06
2013-05-07,6.382999725572673e-06
2013-05-08,1.2564421005927374e-05
2013-05-09,2.149976603080764e-05
2013-05-10,1.1668311518544282e-05
2013-05-13,1.5705753817322182e-05
2013-05-14,1.636441049867651e-05
2013-05-15,2.693344695757706e-05
2013-05-16,1.775494259383161e-05
2013-05-17,9.309657383934379e-06
2013-05-20,1.5559946632627772e-05
2013-05-21,2.5769494146785593e-05
2013-05-22,0.00023635617803743664
2013-05-23,7.346846722304859e-05
2013-05-24,2.959020147901411e-05
2013-05-28,7.638167130755196e-05
2013-05-29,4.068895788574143e-05
2013-05-30,2.8348872223339582e-05
2013-05-31,8.189151307140583e-05
2013-06-03,4.789730357219832e-05
2013-06-04,8.554912289699692e-05
2013-06-05,3.443691733969991e-05
2013-06-06,8.80813603358238e-05
2013-06-07,2.103033491918083e-05
2013-06-10,1.595663685399633e-05
2013-06-11,3.294747147949903e-05
2013-06-12,9.141711287700051e-05
2013-06-13,9.857463909771179e-05
2013-06-14,4.1995438130744934e-05
2013-06-17,3.8443594369337335e-05
2013-06-18,1.7654534302277546e-05
2013-06-19,2.7645783379050265e-05
2013-06-20,0.00011678901399775105
2013-06-21,8.93023484827032e-05
2013-06-24,0.00012513198086835036
2013-06-25,3.844434811782381e-05
2013-06-26,2.3152114307234828e-05
2013-06-27,2.887943743302187e-05
2013-06-28,3.92924332780889e-05
2013-07-01,5.0098731663061904e-05
2013-07-02,5.8598585551345405e-05
2013-07-03,3.7619360986721506e-05
2013-07-05,3.1542471578079745e-05
2013-07-08,1.478536821912726e-05
2013-07-09,1.0797243298186014e-05
2013-07-10,1.9108832238435807e-05
2013-07-11,2.3316442148728226e-05
2013-07-12,7.657920671168299e-06
2013-07-15,6.595012151238374e-06
2013-07-16,1.9431297352274748e-05
2013-07-17,7.042425484937161e-06
2013-07-18,1.6176655574053894e-05
2013-07-19,6.480605085411991e-06
2013-07-22,8.22176450203627e-06
2013-07-23,7.766883926470731e-06
2013-07-24,2.9898847150539006e-05
2013-07-25,1.735067552756007e-05
2013-07-26,4.158083251978482e-05
2013-07-29,1.1055243559510025e-05
2013-07-30,1.983725426187634e-05
2013-07-31,3.123604819450825e-05
2013-08-01,1.8069704762756163e-05
2013-08-02,1.2210076491392627e-05
2013-08-05,5.459116413147149e-06
2013-08-06,1.7588774508570757e-05
2013-08-07,1.629927270820405e-05
2013-08-08,2.196101329163784e-05
2013-08-09,2.838484023154601e-05
2013-08-12,1.1471391601425546e-05
2013-08-13,3.3601203896765864e-05
2013-08-14,1.0248611185474161e-05
2013-08-15,3.29910703888085e-05
2013-08-16,1.7885682854585284e-05
2013-08-19,2.0610122913268228e-05
2013-08-20,2.583060628772577e-05
2013-08-21,4.795360066307265e-05
2013-08-22,1.8443315014582053e-05
2013-08-23,1.6500942192914754e-05
2013-08-26,2.500922350289778e-05
2013-08-27,3.271241466320016e-05
2013-08-28,3.1971612994595794e-05
2013-08-29,4.1762509794773376e-05
2013-08-30,2.2040699832452947e-05
2013-09-03,5.755725071923233e-05
2013-09-04,4.007112941409902e-05
2013-09-05,6.326246736847095e-06
2013-09-06,0.0001065677612447993
2013-09-09,1.2835209826819272e-05
2013-09-10,3.494158821339595e-06
2013-09-11,1.0278830479612866e-05
2013-09-12,6.7320839243543605e-06
2013-09-13,6.277292106446453e-06
2013-09-16,2.5752006843164985e-05
2013-09-17,3.882781833426279e-06
2013-09-18,9.253128239260232e-05
2013-09-19,1.2433552009646255e-05
2013-09-20,2.4688331842381693e-05
2013-09-23,2.3176312701717116e-05
2013-09-24,2.440888517534514e-05
2013-09-25,1.3076749345704973e-05
2013-09-26,1.71268919654196e-05
2013-09-27,1.0448734528612244e-05
2013-09-30,2.2196640424273026e-05
2013-10-01,1.526510369871414e-05
2013-10-02,3.16348196144469e-05
2013-10-03,6.004512651474512e-05
2013-10-04,1.8942059128890192e-05
2013-10-07,1.0810457343839892e-05
2013-10-08,2.5255847350520494e-05
2013-10-09,4.671364583767152e-05
2013-10-10,4.059369234300989e-05
2013-10-11,1.9027597925550857e-05
2013-10-14,4.76447136591031e-05
2013-10-15,2.570513665616663e-05
2013-10-16,1.8790484116457535e-05
2013-10-17,4.104435932805998e-05
2013-10-18,7.398620682610285e-06
2013-10-21,8.294513467018031e-06
2013-10-22,1.841425606659093e-05
2013-10-23,1.8332233967291708e-05
2013-10-24,8.975469371699824e-06
2013-10-25,7.038915555040842e-06
2013-10-28,7.734285547783738e-06
2013-10-29,3.3677652792002785e-06
2013-10-30,4.1892065279934654e-05
2013-10-31,2.0825490732826606e-05
2013-11-01,2.6101463866548305e-05
2013-11-04,5.822305296341353e-06
2013-11-05,1.956485120471597e-05
2013-11-06,1.0211275000812306e-05
2013-11-07,6.0110036471296935e-05
2013-11-08,2.4867025626412143e-05
2013-11-11,4.5245681422192e-06
2013-11-12,1.4012490416347766e-05
2013-11-13,3.452144035489403e-05
2013-11-14,1.2558957859281698e-05
2013-11-15,2.0902513830374148e-06
2013-11-18,2.5490549125038397e-05
2013-11-19,1.7137129790084217e-05
2013-11-20,4.543228202549203e-05
2013-11-21,1.0686913510726284e-05
2013-11-22,9.082515303824561e-06
2013-11-25,6.926454577316123e-06
2013-11-26,8.98368898440446e-06
2013-11-27,2.9730219441766654e-06
2013-11-29,1.301617606507149e-05
2013-12-02,1.6239891763201902e-05
2013-12-03,2.0384764015002495e-05
2013-12-04,6.696017813069273e-05
2013-12-05,6.6107528367066685e-06
2013-12-06,1.4896658010356991e-05
2013-12-09,3.757003097632047e-06
2013-12-10,4.092719926867979e-06
2013-12-11,3.082971461771293e-05
2013-12-12,1.344033869764559e-05
2013-12-13,1.0497949582838623e-05
2013-12-16,2.411558470781199e-05
2013-12-17,1.1244828903272131e-05
2013-12-18,0.0001878843195554078
2013-12-19,1.3878498354331868e-05
2013-12-20,2.0222154172096578e-05
2013-12-23,4.0129424947270816e-06
2013-12-24,9.530204592785911e-07
2013-12-26,3.4848119678222716e-06
2013-12-27,3.5208654898711324e-06
2013-12-30,2.0021514928416215e-06
2013-12-31,3.5017174045355924e-06
2014-01-02,2.6651932925469552e-05
2014-01-03,1.1951670618339507e-05
2014-01-06,2.3374241161692704e-05
2014-01-07,9.611700573802648e-06
2014-01-08,1.1005740237130226e-05
2014-01-09,2.4384523133299133e-05
2014-01-10,1.6404481423911784e-05
2014-01-13,6.0416657404119835e-05
2014-01-14,1.2420195124807262e-05
2014-01-15,8.616964806456043e-06
2014-01-16,8.194759343623716e-06
2014-01-17,1.3762443079845791e-05
2014-01-21,4.143140547083903e-05
2014-01-22,5.274116577414649e-06
2014-01-23,5.175418081938785e-05
2014-01-24,4.674494669442404e-05
2014-01-27,7.293565664393736e-05
2014-01-28,2.148090066164216e-05
2014-01-29,3.0282879514240265e-05
2014-01-30,3.7879848423865344e-05
2014-01-31,6.519549071250492e-05
2014-02-03,0.00012156382366993918
2014-02-04,1.9898406142791864e-05
2014-02-05,5.194462379921143e-05
2014-02-06,1.9461469575625578e-05
2014-02-07,2.2492406213131723e-05
2014-02-10,8.61338111477513e-06
2014-02-11,3.7558267854398826e-05
2014-02-12,1.678726428590294e-05
2014-02-13,4.0571513842768196e-05
2014-02-14,2.6473014119952842e-05
2014-02-18,8.792873823413789e-06
2014-02-19,5.047850433091339e-05
2014-02-20,3.656026643756735e-05
2014-02-21,1.3705555951204173e-05
2014-02-24,5.708143814998673e-05
2014-02-25,2.299534163562803e-05
2014-02-26,2.1033455705718095e-05
2014-02-27,1.633792572813162e-05
2014-02-28,5.730681422304796e-05
2014-03-03,6.315535892076114e-05
2014-03-04,3.7154899297097636e-05
2014-03-05,4.176978413218879e-06
2014-03-06,7.644268752331828e-06
2014-03-07,2.399416299666517e-05
2014-03-10,1.667425655766342e-05
2014-03-11,3.617279403464766e-05
2014-03-12,2.7819640904282583e-05
2014-03-13,9.556455304266251e-05
2014-03-14,2.2538035412567718e-05
2014-03-17,2.6401440431788313e-05
2014-03-18,1.1890570210549513e-05
2014-03-19,6.698845297553974e-05
2014-03-20,3.542202571732276e-05
2014-03-21,5.2826880544579646e-05
2014-03-24,6.905345439325194e-05
2014-03-25,3.2232517966656104e-05
2014-03-26,5.49317570111436e-05
2014-03-27,2.535994102207532e-05
2014-03-28,3.329767517782522e-05
2014-03-31,1.7530189113907836e-05
2014-04-01,5.358250702503127e-06
2014-04-02,1.0342476167641877e-05
2014-04-03,1.6669678519419144e-05
2014-04-04,9.432909394242266e-05
2014-04-07,3.4095691064073924e-05
2014-04-08,3.9973452716591305e-05
2014-04-09,1.5427744230981787e-05
2014-04-10,8.015602429620793e-05
2014-04-11,3.8399392632064186e-05
2014-04-14,3.28389106888724e-05
2014-04-15,9.957691407201541e-05
2014-04-16,8.787614077211131e-06
2014-04-17,2.292297234955435e-05
2014-04-21,6.7603515645629565e-06
2014-04-22,1.6154107751382034e-05
2014-04-23,3.1483088855920506e-06
2014-04-24,2.5868175199068842e-05
2014-04-25,2.3855446322017936e-05
2014-04-28,9.814610797314162e-05
2014-04-29,7.438390895045328e-06
2014-04-30,1.7039090994676106e-05
2014-05-01,1.5635228575729215e-05
2014-05-02,2.1280423442745494e-05
2014-05-05,4.6926424239364014e-05
2014-05-06,8.242641982898716e-06
2014-05-07,4.155965147008308e-05
2014-05-08,5.086152696497562e-05
2014-05-09,1.788746340669959e-05
2014-05-12,1.1067325926406951e-05
2014-05-13,5.12286864089692e-06
2014-05-14,1.0061652582104444e-05
2014-05-15,6.187904993878394e-05
2014-05-16,2.097129214764828e-05
2014-05-19,1.8369401679789124e-05
2014-05-20,2.3901377165548566e-05
2014-05-21,1.0205646700923239e-05
2014-05-22,1.4738358335445867e-05
2014-05-23,3.1760875997495094e-06
2014-05-27,4.0878927047414444e-06
2014-05-28,6.600728812191918e-06
2014-05-29,4.850209351822974e-06
2014-05-30,6.306906980016438e-06
2014-06-02,1.315450535554633e-05
2014-06-03,5.195377385047011e-06
2014-06-04,1.1173137624984e-05
2014-06-05,3.266299171144475e-05
2014-06-06,1.4839864822215986e-06
2014-06-09,8.705873517833555e-06
2014-06-10,5.078386167099411e-06
2014-06-11,8.348793774811438e-06
2014-06-12,2.3189597475843836e-05
2014-06-13,9.396223096816838e-06
2014-06-16,1.3097121235717288e-05
2014-06-17,1.1273538780356479e-05
2014-06-18,2.419675285143452e-05
2014-06-19,7.1730255376530535e-06
2014-06-20,2.3317321305804445e-06
2014-06-23,3.047778404328876e-06
2014-06-24,3.67573834771398e-05
2014-06-25,1.2654295437229847e-05
2014-06-26,2.9591450776232244e-05
2014-06-27,9.320017248750143e-06
2014-06-30,4.679435825859555e-06
2014-07-01,2.2036732322758014e-05
2014-07-02,1.903920015081671e-06
2014-07-03,3.016504306111566e-06
2014-07-07,6.881720558371574e-06
2014-07-08,2.1002957180280823e-05
2014-07-09,4.602284651075771e-06
2014-07-10,3.707891461133235e-05
2014-07-11,1.0264452717380875e-05
2014-07-14,7.595622794225364e-06
2014-07-15,3.622774100054948e-05
2014-07-16,6.0365203434911575e-06
2014-07-17,4.20057559060783e-05
2014-07-18,1.9238278421663055e-05
2014-07-21,1.494597598928064e-05
2014-07-22,8.168483279861109e-06
2014-07-23,5.5658990944450225e-06
2014-07-24,3.96429234886097e-06
2014-07-25,9.498557738100234e-06
2014-07-28,2.58559899797655e-05
2014-07-29,1.8326797756758765e-05
2014-07-30,3.398776050765748e-05
2014-07-31,3.5608275425479273e-05
2014-08-01,5.702901512051937e-05
2014-08-04,4.736904605927209e-05
2014-08-05,4.170079969620174e-05
2014-08-06,3.584745264829867e-05
2014-08-07,6.00467789998224e-05
2014-08-08,2.679799463635675e-05
2014-08-11,1.6236737504355636e-05
2014-08-12,1.6846996329068863e-05
2014-08-13,9.079050699571295e-06
2014-08-14,1.9049481486414156e-06
2014-08-15,6.515310385324094e-05
2014-08-18,6.143008203448458e-06
2014-08-19,4.60362634473242e-06
2014-08-20,1.1483140655565071e-05
2014-08-21,4.947721855544384e-06
2014-08-22,8.02173526089591e-06
2014-08-25,9.364087961749532e-06
2014-08-26,4.993378103559412e-06
2014-08-27,4.397180340830174e-06
2014-08-28,8.059629586974025e-06
2014-08-29,7.200373413277913e-06
2014-09-02,1.5560631551861894e-05
2014-09-03,1.4672452480331542e-05
2014-09-04,4.174367709271301e-05
2014-09-05,2.972755612995789e-05
2014-09-08,1.3662446560945932e-05
2014-09-09,1.919715324448241e-05
2014-09-10,1.8439389792302647e-05
2014-09-11,1.5258225091455122e-05
2014-09-12,2.2120718183169732e-05
2014-09-15,9.26837157010057e-06
2014-09-16,3.9686465333582985e-05
2014-09-17,3.7489126707489105e-05
2014-09-18,4.070020922895398e-06
2014-09-19,1.9286801402907358e-05
2014-09-22,1.972478140789497e-05
2014-09-23,1.0394929161558516e-05
2014-09-24,3.476471184724844e-05
2014-09-25,2.842258579843746e-05
2014-09-26,2.4576899316968435e-05
2014-09-29,3.8056811656821434e-05
2014-09-30,3.0142884935528417e-05
2014-10-01,5.102578613649017e-05
2014-10-02,9.189078878906349e-05
2014-10-03,2.987391524370781e-05
2014-10-06,4.594286916469577e-05
2014-10-07,2.3920449843059668e-05
2014-10-08,0.00015553173930035047
2014-10-09,5.3574503872541075e-05
2014-10-10,8.953818687121239e-05
2014-10-13,9.763502485100923e-05
2014-10-14,0.00010191354932675747
2014-10-15,0.0004045699873192879
2014-10-16,0.00023884171486250705
2014-10-17,0.00010374012675513387
2014-10-20,3.565196403897824e-05
2014-10-21,4.1379589140777434e-05
2014-10-22,4.651018392649303e-05
2014-10-23,8.605260363452863e-05
2014-10-24,3.0188770611945254e-05
2014-10-27,2.2786059519942975e-05
2014-10-28,1.2750978843796841e-05
2014-10-29,6.365592790956602e-05
2014-10-30,5.446103421678199e-05
2014-10-31,8.577577048887585e-06
2014-11-03,1.423760290622236e-05
2014-11-04,2.6465350928199584e-05
2014-11-05,4.228069139481782e-06
2014-11-06,2.4448588481218305e-05
2014-11-07,1.0232742921078285e-05
2014-11-10,5.1463829178499876e-06
2014-11-11,4.129008139330937e-06
2014-11-12,8.445990151933871e-06
2014-11-13,2.9814671077138682e-05
2014-11-14,5.927794374963223e-06
2014-11-17,8.06515844363851e-06
2014-11-18,1.556980464177813e-05
2014-11-19,1.599512909892048e-05
2014-11-20,1.6909644457997533e-05
2014-11-21,2.2074703292831672e-05
2014-11-24,1.33940428131258e-06
2014-11-25,9.569163694835406e-06
2014-11-26,2.494300952427489e-06
2014-11-28,8.660183692412947e-06
2014-12-01,1.7163060671162452e-05
2014-12-02,1.1612468701176517e-05
2014-12-03,6.5425727434207185e-06
2014-12-04,2.5993292121210125e-05
2014-12-05,8.105280475803774e-06
2014-12-08,3.5173107674555304e-05
2014-12-09,8.235062083765873e-05
2014-12-10,4.44836654425842e-05
2014-12-11,8.629805375435205e-05
2014-12-12,3.5341762872231544e-05
2014-12-15,0.00014285792104308596
2014-12-16,0.00022772886804263204
2014-12-17,8.323219809931677e-05
2014-12-18,4.877097556114986e-05
2014-12-19,2.467213040500174e-05
2014-12-22,2.744973043358454e-06
2014-12-23,5.538438344255342e-06
2014-12-24,3.5706464971589916e-06
2014-12-26,6.315308621155102e-06
2014-12-29,6.2014073712571865e-06
2014-12-30,3.3514196739313994e-06
2014-12-31,4.045514766606029e-05
2015-01-02,8.164343322988651e-05
2015-01-05,5.936040967447998e-05
2015-01-06,0.00014027889523961952
2015-01-07,3.173392539387364e-05
2015-01-08,4.192657609048901e-05
2015-01-09,4.913182792402708e-05
2015-01-12,5.6400819485419263e-05
2015-01-13,0.0002799508398018919
2015-01-14,0.00010698475826795788
2015-01-15,6.811674953605172e-05
2015-01-16,5.930106840944572e-05
2015-01-20,7.319042252918496e-05
2015-01-21,7.061540317746835e-05
2015-01-22,9.815281125574122e-05
2015-01-23,6.9252758880182775e-06
2015-01-26,2.8931990502621558e-05
2015-01-27,6.326690269133016e-05
2015-01-28,0.00011912630026363706
2015-01-29,0.00012237100915421682
2015-01-30,5.4224011593995866e-05
2015-02-02,0.00015144751375869534
2015-02-03,2.224225612030927e-05
2015-02-04,3.380692130548103e-05
2015-02-05,1.4573624681893396e-05
2015-02-06,5.4984443570782895e-05
2015-02-09,2.0121767323843895e-05
2015-02-10,2.4667304668819693e-05
2015-02-11,2.811425590946163e-05
2015-02-12,9.215241481981152e-06
2015-02-13,6.248591266728538e-06
2015-02-17,1.3744177562424442e-05
2015-02-18,7.405480328744437e-06
2015-02-19,1.4344678664935776e-05
2015-02-20,5.8001965725230025e-05
2015-02-23,5.5979226862905574e-06
2015-02-24,1.2807466392205476e-05
2015-02-25,1.034094109156901e-05
2015-02-26,1.0712761269452619e-05
2015-02-27,5.55234155435245e-06
2015-03-02,6.206424322742227e-06
2015-03-03,2.897589122823287e-05
2015-03-04,1.2448304066867473e-05
2015-03-05,8.699843389662912e-06
2015-03-06,5.223652590750967e-05
2015-03-09,1.01140930121451e-05
2015-03-10,2.7400270353837098e-05
2015-03-11,1.1074859944724717e-05
2015-03-12,1.9369857406171422e-05
2015-03-13,5.3562213160459715e-05
2015-03-16,1.9074399380550855e-05
2015-03-17,2.4430296785304247e-05
2015-03-18,0.00017652202567873553
2015-03-19,1.187580936680794e-05
2015-03-20,3.5308066004434836e-05
2015-03-23,1.1135492884044758e-05
2015-03-24,1.5925511291811035e-05
2015-03-25,6.109645641033955e-05
2015-03-26,5.411501638915753e-05
2015-03-27,8.99856480467353e-06
2015-03-30,2.7731939234453486e-05
2015-03-31,1.0174613546522173e-05
2015-04-01,3.802822754809019e-05
2015-04-02,2.150655147585613e-05
2015-04-06,8.5852111151944e-05
2015-04-07,1.988285502756584e-05
2015-04-08,1.8522799709468487e-05
2015-04-09,3.297565734675107e-05
2015-04-10,4.229290231059837e-06
2015-04-13,1.85158326751061e-05
2015-04-14,2.5936468172894126e-05
2015-04-15,1.562045609200014e-05
2015-04-16,1.4266829540145609e-05
2015-04-17,6.429485638575631e-05
2015-04-20,2.14218339512157e-05
2015-04-21,2.367339349668928e-05
2015-04-22,3.2408587854542434e-05
2015-04-23,3.071559178219156e-05
2015-04-24,5.29232743649363e-06
2015-04-27,3.049276459795324e-05
2015-04-28,4.6895702908305154e-05
2015-04-29,2.698484090197762e-05
2015-04-30,5.3938926749280884e-05
2015-05-01,1.1865283691228247e-05
2015-05-04,1.126686073880182e-05
2015-05-05,3.419170956736714e-05
2015-05-06,9.615355745122742e-05
2015-05-07,3.118114399377816e-05
2015-05-08,2.342269904697028e-05
2015-05-11,1.0204769142300223e-05
2015-05-12,4.2030786829650414e-05
2015-05-13,2.251965665087091e-05
2015-05-14,1.2532973235359749e-05
2015-05-15,5.537102580411801e-06
2015-05-18,9.988939065302915e-06
2015-05-19,7.785675604533575e-06
2015-05-20,1.591445733661691e-05
2015-05-21,1.1797103719182618e-05
2015-05-22,2.513599043735963e-06
2015-05-26,3.809254214807852e-05
2015-05-27,2.0588088917099605e-05
2015-05-28,9.685463692498702e-06
2015-05-29,1.2635818572612153e-05
2015-06-01,3.0131139033398957e-05
2015-06-02,3.8233144929451264e-05
2015-06-03,1.5906832397399272e-05
2015-06-04,1.991134371054988e-05
2015-06-05,2.6330586422826575e-05
2015-06-08,7.054751079793544e-06
2015-06-09,2.0919514361844852e-05
2015-06-10,3.429472959779381e-05
2015-06-11,8.055406521896161e-06
2015-06-12,1.387636818493393e-05
2015-06-15,3.675854953959521e-05
2015-06-16,1.4006163998989676e-05
2015-06-17,3.571494557927378e-05
2015-06-18,3.681924922883652e-05
2015-06-19,6.023342471483631e-06
2015-06-22,2.4301569624413085e-05
2015-06-23,7.251505923410124e-06
2015-06-24,1.0861104553192455e-05
2015-06-25,1.7764742297731394e-05
2015-06-26,2.063200774412624e-05
2015-06-29,5.394706033337896e-05
2015-06-30,3.7476223828882964e-05
2015-07-01,1.9152630682687033e-05
2015-07-02,2.2684683636932364e-05
2015-07-06,4.530638521842391e-05
2015-07-07,0.0001726722299589225
2015-07-08,4.098543979686744e-05
2015-07-09,7.064766148162874e-05
2015-07-10,4.384771189493362e-05
2015-07-13,1.4871554144563224e-05
2015-07-14,1.4056299647620309e-05
2015-07-15,1.5041401072881807e-05
2015-07-16,5.186495252527296e-06
2015-07-17,9.031789428109415e-06
2015-07-20,9.088168879752817e-06
2015-07-21,1.3068409583969674e-05
2015-07-22,6.67865881157868e-06
2015-07-23,2.490811083891442e-05
2015-07-24,5.050669090854274e-05
2015-07-27,1.5085555177472464e-05
2015-07-28,3.592339756326286e-05
2015-07-29,1.4048298943732807e-05
2015-07-30,2.6906464075332117e-05
2015-07-31,1.1426383762499631e-05
2015-08-03,3.483202953433581e-05
2015-08-04,2.035826931849998e-05
2015-08-05,3.232420704397877e-05
2015-08-06,6.237337104917344e-05
2015-08-07,2.282061497137851e-05
2015-08-10,2.0294994210119484e-05
2015-08-11,4.7963938921639305e-05
2015-08-12,0.00015722748285411652
2015-08-13,2.4041438246797026e-05
2015-08-14,9.85838159698126e-06
2015-08-17,4.925609345594891e-05
2015-08-18,7.6280751715244384e-06
2015-08-19,5.281598676958824e-05
2015-08-20,4.494868923712826e-05
2015-08-21,0.00011324302317356144
2015-08-24,0.0007749772000655013
2015-08-25,0.0007997491737429056
2015-08-26,0.00019175041830708642
2015-08-27,8.209320297051579e-05
2015-08-28,4.170694485238976e-05
2015-08-31,3.424538628677417e-05
2015-09-01,0.00027492654162131257
2015-09-02,3.2268880699233576e-05
2015-09-03,0.00011942410538669334
2015-09-04,0.00010671619895837938
2015-09-08,6.433227098202014e-05
2015-09-09,0.00024687886016913066
2015-09-10,9.203233094865863e-05
2015-09-11,5.352613197239031e-05
2015-09-14,1.8460924990724237e-05
2015-09-15,5.487798483247385e-05
2015-09-16,1.803199306485097e-05
2015-09-17,0.0001425031469693968
2015-09-18,6.946968204963358e-05
2015-09-21,6.96312287055213e-05
2015-09-22,0.00010148591845197139
2015-09-23,3.607042408295541e-05
2015-09-24,0.00010722299965922703
2015-09-25,0.00012911133421351952
2015-09-28,0.00010519890379357793
2015-09-29,0.00010636192386066288
2015-09-30,3.8478705126380455e-05
2015-10-01,9.410805179624964e-05
2015-10-02,0.00035962956643418296
2015-10-05,4.962061504637538e-05
2015-10-06,4.463470541818248e-05
2015-10-07,4.8413756095485143e-05
2015-10-08,6.841294656779171e-05
2015-10-09,1.919690282294917e-05
2015-10-12,7.791542644600706e-06
2015-10-13,3.9969392238820006e-05
2015-10-14,3.573699852448186e-05
2015-10-15,2.3074239709779386e-05
2015-10-16,1.3650763015063517e-05
2015-10-19,1.756206491727237e-05
2015-10-20,1.8414158825909334e-05
2015-10-21,3.250124937366158e-05
2015-10-22,4.625550387582332e-05
2015-10-23,2.823063603924717e-05
2015-10-26,7.27597938508205e-06
2015-10-27,1.485467586017283e-05
2015-10-28,3.507397141368354e-05
2015-10-29,1.1123125636889403e-05
2015-10-30,1.570178754297625e-05
2015-11-02,2.597681776969356e-05
2015-11-03,3.6066143596172445e-05
2015-11-04,2.898488994999108e-05
2015-11-05,3.800810464404356e-05
2015-11-06,3.7657548520081416e-05
2015-11-09,6.382281975615281e-05
2015-11-10,2.011629552906252e-05
2015-11-11,1.0557842610549557e-05
2015-11-12,2.0526025401552524e-05
2015-11-13,1.83085094513321e-05
2015-11-16,4.7959269679062873e-05
2015-11-17,5.015366713091598e-05
2015-11-18,3.9563300620272816e-05
2015-11-19,6.801038449892975e-06
2015-11-20,1.9633189433654086e-05
2015-11-23,2.2475641936911424e-05
2015-11-24,6.351501050202394e-05
2015-11-25,5.123684064975454e-06
2015-11-27,9.469335694683076e-06
2015-11-30,1.0745833165734329e-05
2015-12-01,1.3450971219476948e-05
2015-12-02,4.0824242411750816e-05
2015-12-03,0.0001260269395232087
2015-12-04,6.39511848569905e-05
2015-12-07,4.8818130232319414e-05
2015-12-08,4.578380744611694e-05
2015-12-09,0.0002095971543002645
2015-12-10,5.5409389429237377e-05
2015-12-11,6.572125243102925e-05
2015-12-14,0.00010211523492302794
2015-12-15,6.662078806524819e-05
2015-12-16,7.43220074856781e-05
2015-12-17,4.943833577473329e-05
2015-12-18,3.645696415473212e-05
2015-12-21,2.4230154108723412e-05
2015-12-22,3.6536813676837094e-05
2015-12-23,1.5476809755031656e-05
2015-12-24,8.168187260199213e-06
2015-12-28,2.1741076700113394e-05
2015-12-29,2.2862627788462422e-05
2015-12-30,9.962510518715522e-06
2015-12-31,1.7035966534148177e-05
2016-01-04,0.00022881749384964632
2016-01-05,3.814482850569213e-05
2016-01-06,8.956719182839502e-05
2016-01-07,0.0001021614447957177
2016-01-08,0.00017464535480524502
2016-01-11,0.00016156412199676035
2016-01-12,0.00013415280482826579
2016-01-13,0.0002912922906366673
2016-01-14,0.0003276534138939622
2016-01-15,0.0003446430534092068
2016-01-19,0.00018555172001611815
2016-01-20,0.0005687516723778249
2016-01-21,0.0002327066489599239
2016-01-22,4.409683553338222e-05
2016-01-25,3.639963784805457e-05
2016-01-26,4.231180804988282e-05
2016-01-27,0.00023189778006246862
2016-01-28,0.00011329745098164082
2016-01-29,6.615474315907078e-05
2016-02-01,9.614526015915444e-05
2016-02-02,8.736539738328993e-05
2016-02-03,0.0002886463173009723
2016-02-04,9.675113178556847e-05
2016-02-05,0.00011091116084571046
2016-02-08,0.0002491772692416733
2016-02-09,0.00016024082036636143
2016-02-10,0.000137429981755046
2016-02-11,0.00016690953586210526
